공방이름,평균별점,별점건수,리뷰건수,주소,지번주소,연락처,홈페이지
풀하우스핸드메이드아트,0.0,0건,리뷰 0,광주 동구 예술길 23-1,(지번) 궁동 36-6,062-224-8837,
인형숲핸드메이드 ,0.0,0건,리뷰 0,전북 익산시 인북로8길 43,(지번) 인화동2가 63-13,연락처 없음,
핸드메이드미정,0.0,0건,리뷰 0,경북 구미시 문장로 67,(지번) 도량동 608-2,연락처 없음,
핸드메이드하우,0.0,0건,리뷰 0,강원 강릉시 강릉대로527번길 23,(지번) 포남동 1201-4,033-653-7374,
헨드메이드,0.0,0건,리뷰 0,충남 천안시 동남구 먹거리8길 41,(지번) 신부동 465-4,연락처 없음,
하오니핸드메이드,0.0,0건,리뷰 0,부산 영도구 중리로 35,(지번) 동삼동 510-30,연락처 없음,
핸드,0.0,0건,리뷰 1,서울 송파구 올림픽로 119 잠실파인애플상가 2층 A55호,(지번) 잠실동 19-9,연락처 없음,
대장간486멀티핸드메이드카,0.0,0건,리뷰 0,서울 강동구 천호대로168가길 60,(지번) 성내동 17,연락처 없음,http://m.blog.naver.com/PostList.nhn?blogId=bichy7942
핸드메이드공감,0.0,0건,리뷰 0,경남 창원시 성산구 비음로 46,(지번) 사파동 47-1,연락처 없음,http://blog.naver.com/geum8080
현대핸드메이드,0.0,0건,리뷰 0,서울 광진구 긴고랑로13길 36,(지번) 중곡동 165-20,02-492-3339,
핸드메이,0.0,0건,리뷰 0,경기 광주시 퇴촌면 광동로 58,(지번) 퇴촌면 광동리 244-4,010-3700-3124,
핸드메이,0.0,0건,리뷰 0,경기 고양시 일산동구 무궁화로141번길 10,(지번) 정발산동 1187-4,031-903-1210,
카페핸드메이드 판교,3.8,22건,리뷰 4,경기 성남시 분당구 대왕판교로 660 유스페이스몰 B동 지하1층 B117호,(지번) 삼평동 670,031-628-1004,
러블리핸드메이드 '수,0.0,0건,리뷰 0,경기 안성시 공도읍 진건중길 15-13,(지번) 공도읍 진사리 644,연락처 없음,
손수작핸드메이드공방,0.0,0건,리뷰 0,서울 성북구 종암로5길 29,(지번) 종암동 34-6,연락처 없음,
핸드,0.0,0건,리뷰 4,경기 하남시 미사강변중앙로198번길 29 미사푸르지오시티 B동 3층 314호,(지번) 망월동 1096-1,연락처 없음,
난다핸드메이드 ,0.0,0건,리뷰 0,경북 영천시 천문로 84 2층,(지번) 도동 251-21,연락처 없음,http://storefarm.naver.com/nanda-handmade
지은스핸드메이드,0.0,0건,리뷰 0,전북 전주시 덕진구 동가재미1길 24,(지번) 인후동1가 856-1,연락처 없음,
핑크핸드메이드협동조합,0.0,0건,리뷰 0,경남 거제시 옥포로 194 2층,(지번) 옥포동 540-18,055-687-5579,http://pinkhandmade.kr/
암코양이의핸드메이드,0.0,0건,리뷰 0,전남 여수시 도원로 146,(지번) 안산동 470-4,연락처 없음,
핸드메이드,0.0,0건,리뷰 0,충북 청주시 상당구 수영로245번길 4-1,(지번) 금천동 212-43,010-4149-0419,
꼼지락 핸드메이드공방,0.0,0건,리뷰 0,부산 동래구 명장로22번길 1,(지번) 명장동 133-1,연락처 없음,
딸기의핸드메이드이야기,0.0,0건,리뷰 0,경남 창원시 성산구 용지로 58 805호,(지번) 중앙동 99-1,055-277-9086,http://blog.naver.com/rlawlgp0207/
The 유풀 Life 핸드메이,0.0,0건,리뷰 0,경기 화성시 동탄시범한빛길 31,(지번) 반송동 18-4,031-8003-4849,
핸드메이드,0.0,0건,리뷰 0,전북 남원시 동헌길 82,(지번) 하정동 43-2,063-625-8930,
핸드메이드,0.0,0건,리뷰 0,전북 군산시 신설로 23,(지번) 나운동 778-13,연락처 없음,
유앤아이핸드메이드,0.0,0건,리뷰 0,전북 전주시 덕진구 무삼지로 8,(지번) 인후동1가 918-1,063-244-5643,
서암핸드메이드수,0.0,0건,리뷰 0,서울 서초구 강남대로95길 43 103호,(지번) 잠원동 30-3,02-512-4004,
로다핸드메이드,0.0,0건,리뷰 0,경남 양산시 물금읍 물금로 22,(지번) 물금읍 물금리 873-4,연락처 없음,
맘스핸드메이드,0.0,0건,리뷰 0,대전 유성구 은구비서로 30,(지번) 지족동 916-1,연락처 없음,
핸드메이,0.0,0건,리뷰 0,서울 성북구 화랑로 202,(지번) 석관동 338-18,070-4388-9784,
핸드메이드,0.0,0건,리뷰 0,강원 삼척시 대학로 16-1,(지번) 당저동 180-8,033-573-4949,
아강발핸드메이드,0.0,0건,리뷰 2,서울 관악구 난곡로63가길 37,(지번) 신림동 1476-7,연락처 없음,
핸드메이드정,0.0,0건,리뷰 0,울산 남구 두왕로48번길 19,(지번) 선암동 산 242-29,010-9705-1931,
핸드메이드 다마,0.0,0건,리뷰 1,경기 성남시 수정구 남문로 1 3층,(지번) 태평동 5217,031-753-4861,https://handmadedama.modoo.at/
핸드메이드별,0.0,0건,리뷰 0,경기 김포시 김포한강1로 28-7 김포세무타워 201호,(지번) 장기동 1648,070-7370-0820,http://blog.naver.com/byeolikiki
써니핸드메이드슈즈,0.0,0건,리뷰 0,부산 중구 광복중앙로 15,(지번) 신창동1가 6-1,연락처 없음,
솔이네핸드메이,0.0,0건,리뷰 1,경북 포항시 북구 삼흥로18번길 6 105호,(지번) 두호동 1086,연락처 없음,http://smartstore.naver.com/solhandmadejib
손평생핸드메이드공,0.0,0건,리뷰 0,대전 중구 보문로260번길 4,(지번) 대흥동 469-3,연락처 없음,
영아 핸드메이드 쥬얼,0.0,0건,리뷰 0,경기 의정부시 태평로 52-2,(지번) 의정부동 99-6,031-851-5627,
핸드메이드공,0.0,0건,리뷰 0,경북 포항시 남구 상공로 148,(지번) 대도동 97-30,054-282-4990,
럭스핸드메이,0.0,0건,리뷰 1,부산 부산진구 성지로 107-1,(지번) 초읍동 204-11,054-282-4990,https://www.instagram.com/luxhandmade_interior_kitchen/
수핸드메이,0.0,0건,리뷰 0,경북 포항시 북구 장량중앙로 115,(지번) 양덕동 654-1,연락처 없음,
수네's 핸드메이드 공방,0.0,0건,리뷰 0,부산 해운대구 청사포로 16 락희상가 지하 6호,(지번) 좌동 1451-1,연락처 없음,http://blog.naver.com/kimsooneh/220739339110
아름숲핸드메이드 해운대점,0.0,0건,리뷰 0,부산 해운대구 반여로 31-1,(지번) 반여동 1329-19,연락처 없음,
핸드메이드봄봄,0.0,0건,리뷰 0,경남 창원시 진해구 마천로 48,(지번) 마천동 246,연락처 없음,
저스트핸드메이드,0.0,0건,리뷰 0,전남 목포시 호남로52번길 19-1,(지번) 창평동 8-9,061-242-2256,
씸스핸드메이드 부산금정점,0.0,0건,리뷰 0,부산 금정구 수림로50번길 200-6,(지번) 구서동 86-86,연락처 없음,
핸드메이드,0.0,0건,리뷰 10,경기 고양시 일산동구 일산로286번길 14-7,(지번) 마두동 906-4,연락처 없음,http://handmadesoso.com/
핸드메이드핑쿠베베,0.0,0건,리뷰 1,경기 화성시 병점2로 65,(지번) 병점동 259-15,031-221-6420,
핸드메이드,0.0,0건,리뷰 0,충남 보령시 큰오랏1길 84,(지번) 동대동 1391,연락처 없음,
달그락 핸드메이드 도,0.0,0건,리뷰 0,경기 여주시 주내로 603-13,(지번) 멱곡동 61-1,연락처 없음,
한땀 핸드메이,0.0,0건,리뷰 0,경기 안산시 상록구 감골2로 11,(지번) 사동 1344,연락처 없음,
제이제이핸드메이드,0.0,0건,리뷰 0,강원 원주시 백간길 17-14,(지번) 단계동 1218,연락처 없음,
데보라핸드메이드,0.0,0건,리뷰 0,광주 남구 봉선1로 30,(지번) 봉선동 1010-3,연락처 없음,
핸드메이드,0.0,0건,리뷰 0,부산 해운대구 재반로255번길 16-50,(지번) 반여동 1604,연락처 없음,
신이핸드메이드공방,0.0,0건,리뷰 0,광주 서구 화운로125번길 3-3,(지번) 화정동 755-83,010-7375-1337,https://blog.naver.com/jkw0153
오즈핸드메이드,0.0,0건,리뷰 0,경기 하남시 미사강변대로 95,(지번) 풍산동 480,031-595-2265,
핸드메이드 꿀,0.0,0건,리뷰 0,경기 용인시 기흥구 예현로35번길 21,(지번) 서천동 705,연락처 없음,
빈핸드메이드센터,0.0,0건,리뷰 0,경남 거제시 용소1길 105-3,(지번) 아주동 916,연락처 없음,
피오코핸드메이드,0.0,0건,리뷰 0,경남 고성군 고성읍 성내로 56,(지번) 고성읍 서외리 산 217,연락처 없음,
리라핸드메이드,0.0,0건,리뷰 0,광주 서구 상일로42번길 9-2,(지번) 쌍촌동 1345-7,연락처 없음,
핸드메이드공방키작은풍경,0.0,0건,리뷰 0,충남 아산시 용화로47번길 8-6,(지번) 용화동 1079,연락처 없음,
협동조합진핸드메이드 ,0.0,0건,리뷰 0,서울 노원구 동일로174길 27,(지번) 공릉동 622,연락처 없음,
낭낭핸드메이드,0.0,0건,리뷰 0,부산 남구 용호로 16,(지번) 용호동 179-4,연락처 없음,
핸드메이드케이크정(Hand made cake,0.0,0건,리뷰 0,경기 하남시 신장로149번길 34,(지번) 덕풍동 371-9,070-4141-7451,
핸드메이드,0.0,0건,리뷰 0,충남 보령시 남대천로 11,(지번) 대천동 154-12,연락처 없음,
대한핸드메이드연합회,0.0,0건,리뷰 0,서울 동작구 사당로27길 5 1층,(지번) 사당동 150-19,연락처 없음,http://blog.daum.net/lkktkd
아또 핸드메이드,0.0,0건,리뷰 1,서울 동작구 사당로27길 58,(지번) 사당동 161-105,010-2591-8538,http://www.attohandmade.com/
핸드메이드커피하우스,0.0,0건,리뷰 1,서울 중랑구 동일로144길 8,(지번) 중화동 283-4,010-2591-8538,https://www.instagram.com/handmadecoffeehouse/
성여사의 핸드메이드하우스,0.0,0건,리뷰 0,세종특별자치시 한누리대로 312 노블비즈니스타운 518호,(지번) 나성동 758,연락처 없음,https://blog.naver.com/seongjy52/
제이비핸드메이드,0.0,0건,리뷰 0,부산 수영구 남천동로16번길 10,(지번) 남천동 17-13,연락처 없음,
핸드메이드스튜디오 홀릭,0.0,0건,리뷰 0,서울 관악구 신림로29길 3-20,(지번) 신림동 1694,연락처 없음,https://blog.naver.com/csa1231/
핸드메이드뿌냐,0.0,0건,리뷰 0,서울 강동구 상암로47길 53,(지번) 명일동 334-15,02-488-7349,
핸드메이드,0.0,0건,리뷰 0,경기 용인시 기흥구 동백3로11번길 3 동백역타워 7층 701호,(지번) 중동 851-4,070-8840-2754,http://handmadejib.com/
핸드메이드,0.0,0건,리뷰 0,경남 진주시 하대로 85,(지번) 하대동 304-5,연락처 없음,
허그루독핸드메이,0.0,0건,리뷰 0,서울 도봉구 도봉로152가길 172 1층,(지번) 도봉동 92-62,0507-1324-2053,https://hugludog.modoo.at/
핸드메이드,0.0,0건,리뷰 0,경기 부천시 자유로 43-8,(지번) 심곡본동 544,연락처 없음,
포맘핸드메이드공,0.0,0건,리뷰 0,경기 양평군 양평읍 중앙로167번길 48-8,(지번) 양평읍 백안리 513-6,연락처 없음,
김주상핸드메이드도자,0.0,0건,리뷰 0,전남 목포시 영산로59번길 10,(지번) 무안동 5-9,061-243-8088,
핸드메이드 아곰,0.0,0건,리뷰 0,경기 용인시 기흥구 흥덕2로 125,(지번) 영덕동 969,연락처 없음,
핸드메이,0.0,0건,리뷰 0,경기 고양시 일산동구 호수로 646-30 신풍프라자 303호,(지번) 장항동 756-1,연락처 없음,http://www.handmc.com/
꽃선핸드메이드 ,0.0,0건,리뷰 0,충북 청주시 청원구 내수읍 비상길 40-14,(지번) 내수읍 비상리 132,연락처 없음,
피오코핸드메이드 ,0.0,0건,리뷰 0,경남 고성군 고성읍 중앙로104번길 37,(지번) 고성읍 동외리 217-4,연락처 없음,
오렌지(핸드메이드) ,0.0,0건,리뷰 0,부산 중구 중구로 49-1,(지번) 부평동1가 11-5,051-246-4759,
시리네 핸드메이드 아,0.0,0건,리뷰 0,경기 수원시 영통구 태장로 81,(지번) 망포동 382-3,연락처 없음,
달달한핸드메이드,0.0,0건,리뷰 0,경기 양주시 부흥로 2019 TS푸른솔1차 상가 2층 210호,(지번) 고읍동 77,031-821-3606,http://blog.naver.com/daldal210
순수 핸드메이,0.0,0건,리뷰 0,경기 파주시 아동로 27,(지번) 아동동 357-8,연락처 없음,
핸드메이드앤 ,0.0,0건,리뷰 0,경기 고양시 일산동구 일산로463번길 58,(지번) 정발산동 1166-5,연락처 없음,
마리핸드메이드,0.0,0건,리뷰 0,경기 고양시 일산동구 호수로 358-39 동문타워1 320호,(지번) 백석동 1323,연락처 없음,http://www.mari-handmade.com/
핸드메이드바이한코,0.0,0건,리뷰 0,충남 당진시 대덕1로1길 20-13,(지번) 대덕동 1769,연락처 없음,
핸드메이드라온,0.0,0건,리뷰 0,인천 미추홀구 낙섬중로38번길 13-9 1층,(지번) 용현동 617-42,연락처 없음,
앨리핸드메이드,0.0,0건,리뷰 0,경기 평택시 비전3로 31,(지번) 비전동 1027-1,010-2846-7209,
매니아핸드메이,0.0,0건,리뷰 0,서울 강서구 공항대로41길 65,(지번) 등촌동 697-1,연락처 없음,
핸드메이드공방,0.0,0건,리뷰 0,서울 관악구 난우10길 25,(지번) 신림동 597-37,02-885-2012,
맘스핸드메이드,0.0,0건,리뷰 0,경기 하남시 미사강변동로 50,(지번) 망월동 1162,연락처 없음,http://blog.naver.com/architect2
엔젤헨드메이드,0.0,0건,리뷰 0,강원 원주시 옛시청길 37,(지번) 학성동 241-11,연락처 없음,
유리별 핸드메이드,0.0,0건,리뷰 0,강원 원주시 이화3길 24,(지번) 단계동 936-5,010-4694-6209,https://smartstore.naver.com/yuristar
밍키피그의 핸드메이드,0.0,0건,리뷰 0,경기 용인시 수지구 문인로31번길 21-6,(지번) 풍덕천동 686-2,연락처 없음,
가을이네핸드메이드,0.0,0건,리뷰 0,강원 춘천시 공지로 69-9,(지번) 석사동 114-5,070-7744-9541,
핸드메이드손뜨개방 ,0.0,0건,리뷰 0,전북 군산시 신설로 23,(지번) 나운동 778-13,연락처 없음,
웃음보핸드메이드 아,0.0,0건,리뷰 0,경기 용인시 기흥구 흥덕중앙로105번길 24,(지번) 영덕동 958,연락처 없음,
핸드메이드로만들다,0.0,0건,리뷰 0,서울 강동구 상암로21길 21,(지번) 암사동 490-63,연락처 없음,
핸드메이드공방,0.0,0건,리뷰 0,서울 송파구 올림픽로37길 130 지하 127호,(지번) 신천동 17-4,연락처 없음,
러브린핸드메이드,0.0,0건,리뷰 0,서울 은평구 진관3로 15-35,(지번) 진관동 28,연락처 없음,
흰둥이네핸드메이드,0.0,0건,리뷰 0,광주 북구 금호로 110,(지번) 운암동 465-5,010-4727-8784,
들꽃핸드메이드,0.0,0건,리뷰 0,광주 광산구 월곡로 36,(지번) 월곡동 599-1,062-959-7578,
핸드메이드 ,0.0,0건,리뷰 0,경기 시흥시 서울대학로264번길 74 B동 204호,(지번) 정왕동 2549-1,연락처 없음,
핸드메이드네일,0.0,0건,리뷰 0,경기 파주시 송학1길 62-20,(지번) 야당동 192-102,연락처 없음,
꼬맹이핸드메이드공방,0.0,0건,리뷰 0,경기 남양주시 덕송2로10번길 27-12,(지번) 별내동 827-2,연락처 없음,
핸드메이드스토리,0.0,0건,리뷰 0,경기 안양시 만안구 문예로14번길 40,(지번) 안양동 563-17,031-442-7449,
한국핸드메이드강사협회,0.0,0건,리뷰 0,경기 성남시 중원구 둔촌대로457번길 14 ED건물 3층,(지번) 상대원동 517-15,070-7403-5946,http://www.khia.co.kr/
핸드메이드공,0.0,0건,리뷰 0,인천 서구 고산로40번2길 1,(지번) 원당동 848-4,032-715-7030,
루디아핸드메이드,0.0,0건,리뷰 0,서울 송파구 중대로27길 1 1층,(지번) 오금동 48-8,010-3771-7471,http://lydiahandmate.modoo.at/
핸드메이드공방,0.0,0건,리뷰 0,경기 의정부시 장곡로 440,(지번) 신곡동 681-2,연락처 없음,
핸드메이드플래,0.0,0건,리뷰 0,경기 용인시 수지구 대지로 49,(지번) 죽전동 488,연락처 없음,
K핸드메이드페어 상품전,0.0,0건,리뷰 0,서울 강남구 영동대로 513,(지번) 삼성동 159,연락처 없음,http://www.k-handmade.com/
곱들락 제주 핸드메이드,0.0,0건,리뷰 0,제주특별자치도 제주시 천수로9길 10,(지번) 일도이동 408,064-900-2641,
수&영핸드메이드,0.0,0건,리뷰 0,제주특별자치도 서귀포시 표선면 돈오름로 170,(지번) 표선면 표선리 2608,064-787-5055,
핸드메이드의자신,0.0,0건,리뷰 0,경기 평택시 통복시장1로 49,(지번) 통복동 24-1,031-658-7337,
핸드메이드집,0.0,0건,리뷰 0,경기 용인시 기흥구 동백죽전대로 455-10 동문굿모닝힐 105-904호,(지번) 동백동 689,070-8840-2754,http://handmadejib.com/
ES핸드메이드,0.0,0건,리뷰 0,경기 의정부시 신촌로29번길 20-29,(지번) 가능동 619-6,031-836-7814,
E.S천연핸드,0.0,0건,리뷰 0,경기 의정부시 시민로 256,(지번) 신곡동 393-11,연락처 없음,
샬롬핸드메이드공방,0.0,0건,리뷰 0,경기 의정부시 부용로219번길 45,(지번) 용현동 544-4,연락처 없음,
김자매의핸드메이드,0.0,0건,리뷰 0,경기 김포시 김포한강11로 107,(지번) 운양동 1441,연락처 없음,
마이핸드메이드 ,0.0,0건,리뷰 0,서울 송파구 백제고분로22길 37,(지번) 삼전동 39,연락처 없음,
공방 핸드메이드,0.0,0건,리뷰 0,제주특별자치도 서귀포시 이중섭로 26-1,(지번) 서귀동 511-3,연락처 없음,
짱순이핸드메이드 ,0.0,0건,리뷰 0,제주특별자치도 서귀포시 태평로 438,(지번) 서귀동 163-11,064-762-9313,
메이드바이핸드 ,0.0,0건,리뷰 0,서울 동작구 노량진1동 215-30,(지번) 서귀동 163-11,연락처 없음,
박인재 핸드메이드,0.0,0건,리뷰 0,서울 양천구 목동중앙남로3길 36,(지번) 목동 734-14,연락처 없음,
월정스캔들,4.1,12건,리뷰 205,제주특별자치도 제주시 구좌읍 해맞이해안로 518 3층,(지번) 구좌읍 행원리 1518-2,연락처 없음,http://blog.naver.com/woljeongscandle
아이디어스스토,4.0,7건,리뷰 46,서울 종로구 인사동12길 12-4,(지번) 관훈동 44,연락처 없음,
올리브공방,0.0,0건,리뷰 1,대구 달성군 다사읍 서재로 120,(지번) 다사읍 서재리 169,연락처 없음,
헬로제주,3.2,5건,리뷰 22,제주특별자치도 제주시 조천읍 조함해안로 504,(지번) 조천읍 함덕리 1269-19,연락처 없음,
도혜공방,0.0,0건,리뷰 24,경남 창원시 성산구 마디미로4번길 9 우진상가 3층,(지번) 상남동 5-2,055-607-3143,http://blog.naver.com/dohye_c
아이디어스,5.0,1건,리뷰 4,서울 종로구 인사동길 44,(지번) 관훈동 38,055-607-3143,https://www.idus.com/
투비쿠비,0.0,0건,리뷰 2,경남 창원시 마산회원구 합성서8길 1 1층,(지번) 합성동 87-10,010-4143-0732,
풍년종합가,4.4,7건,리뷰 0,대전 유성구 유성대로740번길 26,(지번) 장대동 278-13,042-822-9213,
여우맘스옷만들기공,0.0,0건,리뷰 0,부산 북구 금곡대로 213,(지번) 화명동 1113,070-8243-2199,
잉글랜드테일러 남,5.0,10건,리뷰 16,서울 종로구 김상옥로 30 한국기독교 연합회관 지하1층 20호,(지번) 연지동 136-56,070-8243-2199,http://www.englandtailor.com/
펠로다이아몬드 인천점 ,5.0,48건,리뷰 50,인천 남동구 예술로 206 구월중앙프라자 A동 3층,(지번) 구월동 1131-3,032-710-3020,http://pello.diamonds/
브라운리틀띵,0.0,0건,리뷰 4,서울 광진구 자양로3길 6 1층,(지번) 자양동 677-23,032-710-3020,https://www.instagram.com/brown_little_thing
블루제주캔들,4.8,4건,리뷰 31,제주특별자치도 제주시 애월읍 애월해안로 253 102호,(지번) 애월읍 고내리 1105-8,032-710-3020,https://www.instagram.com/bluejeju.candle/
륀느공방,5.0,1건,리뷰 6,서울 마포구 성미산로2길 43 103호,(지번) 서교동 442-4,010-4496-8012,https://smartstore.naver.com/lune_dal
소피네잡화점,0.0,0건,리뷰 1,서울 도봉구 도봉로147길 23 1층,(지번) 방학동 682-4,010-4496-8012,https://www.instagram.com/sophies_grocery
홍방,0.0,0건,리뷰 5,경기 평택시 조개터로37번길 42-3 1층,(지번) 합정동 763-6,010-6349-0564,https://blog.naver.com/aldo1989/
개수작,0.0,0건,리뷰 1,인천 부평구 장제로 45,(지번) 부평동 539-2,010-8288-8867,http://blog.naver.com/rkrwoddlfo
아로밀스튜디오,0.0,0건,리뷰 25,인천 부평구 안남로 260 산곡동현대5차아파트 1차상가 3층,(지번) 산곡동 124-1,010-8288-8867,https://blog.naver.com/jjkk1026/
보니보라,0.0,0건,리뷰 0,서울 양천구 목동중앙북로8길 138,(지번) 목동 553-16,0507-1416-6456,https://blog.naver.com/vonnybora/
아우어무드,0.0,0건,리뷰 3,경기 시흥시 서울대학로264번길 35 아브뉴프랑 그린 415호,(지번) 정왕동 1771-31,연락처 없음,http://our-mood.blog.me/
가죽향기,0.0,0건,리뷰 0,인천 미추홀구 주안로 48-1,(지번) 주안동 285-21,연락처 없음,
홍리공방카페,0.0,0건,리뷰 5,강원 원주시 라옹정길 24-5,(지번) 관설동 1684-10,연락처 없음,http://blog.naver.com/ppoppowjdghk/
살롱,0.0,0건,리뷰 2,경기 포천시 소흘읍 송우로 76 1층 핸드메이드네일 샵내,(지번) 소흘읍 송우리 726-78,연락처 없음,http://kkuna.co.kr/
